Customer_ID,Age,Annual_Income,Credit_Score,Tenure_Months,Card_Tier,Acquisition_Channel,Credit_Limit,Avg_Monthly_Spend,Utilization_Rate,Avg_Payment_Ratio,Delinq_30D_Count,Satisfaction_Score,Churn_Risk
C02539,25,28000,687,35,Classic,Partner,4679,375.98,0.322,0.874,0,8,0.067
C02540,51,63558,653,59,Classic,Digital,3620,678.23,0.422,0.668,0,7,0.153
C02541,29,180185,735,118,Platinum, Branch,40000,4523.64,0.291,0.725,0,7,0.097
C02542,49,38383,717,24,Classic,Partner,4897,576.58,0.274,0.869,0,10,0.02
C02543,59,45726,765,36,Gold,Digital,9197,1417.24,0.259,0.791,0,8,0.026
C02544,41,66505,739,39,Gold,Digital,14542,776.73,0.223,0.896,0,7,0.194
C02545,40,55307,697,12,Gold,Digital,9802,1340.01,0.317,0.776,0,8,0.02
C02546,40,64760,772,42,Gold,Digital,9690,961.0,0.19,0.937,0,6,0.224
C02547,22,84167,771,26,Platinum,Direct Mail,21176,2049.5,0.417,0.966,0,8,0.056
C02548,38,89591,744,14,PLATINUM,Digital,18710,2029.83,0.299,0.886,0,6,0.166
C02549,38,43807,622,28,Classic,Partner,5808,665.54,0.648,0.534,1,7,0.132
C02550,59,47915,759,9,Gold,Direct Mail,10337,964.62,0.27,0.93,0,6,0.19
C02551,39,94423,708,34,Gold,Partner,13193,2103.45,0.199,0.762,0,7,0.135
C02552,35,104082,759,26,Platinum,Direct Mail,23984,2294.56,0.451,0.948,0,,0.063
C02553,21,81873,725,13,Gold,digital,15865,1743.58,0.44,0.783,0,10,0.02
C02554,34,72955,646,74,Gold,Branch,8792,1034.48,0.347,0.599,1,6,0.137
C02555,53,119733,780,51,Classic,Partner,12642,1651.65,0.266,0.83,0,7,0.126
C02556,40,57068,738,63,Gold,Branch,10387,1181.42,0.481,0.79,0,5,0.169
C02557,40,88488,726,43,Gold,Partner,15318,1565.77,0.317,0.795,0,7,0.1
C02558,52,98135,641,32,Gold,Digital,9771,1251.34,0.38,0.648,0,7,0.126
C02559,37,66310,651,33,Classic, Branch,6835,692.02,0.605,0.686,0,9,0.02
C02560,54,48334,710,63,Gold,Partner,8483,943.12,0.479,0.809,0,5,0.208
C02561,25,75745,738,31,Gold,Digital,14715,1255.05,0.423,0.93,0,7,0.125
C02562,38,136700,751,39,Platinum,Branch,31316,3121.24,0.393,0.888,0,9,0.02
C02563,43,147142,604,29,Platinum,Branch,29493,3397.22,0.412,0.645,0,6,0.176
C02564,36,75922,734,46,Gold,Direct Mail,11797,1440.42,0.532,0.91,0,8,0.066
C02565,36,93916,682,40,Gold,Branch,9719,1009.42,0.317,0.763,0,6,0.161
C02566,26,41351,626,75,Classic,Digital,3184,308.99,0.564,0.835,0,6,0.168
C02567,39,45898,758,17,Gold,Digital,8865,548.13,0.326,0.889,0,10,0.026
C02568,21,63609,761,26,Classic,Digital,9317,499.88,0.351,1.0,0,9,0.02
C02569,38,83287,618,68,Gold,Partner ,11832,1566.41,0.545,0.718,0,10,0.02
C02570,34,93675,602,172,Gold,Partner,9297,1108.52,0.487,0.769,0,8,0.044
C02571,61,44328,678,66,Classic,Digital,3357,694.0,0.315,0.8,0,10,0.02
C02572,36,74641,646,50,Gold,Partner,7767,1065.06,0.419,0.811,0,8,0.07
C02573,49,30551,699,22,Classic,Partner,4232,412.21,0.318,0.918,0,5,0.197
C02574,33,49014,690,18,Classic,Digital,4595,1038.43,0.419,0.865,0,8,0.101
C02575,53,49017,682,37,Classic,Partner,1778,369.41,0.34,0.708,0,7,0.092
C02576,23,31068,641,58,Classic,Digital,1474,253.85,0.566,0.703,0,4,0.319
C02577,33,58273,676,71,Classic,Digital,6400,782.08,0.388,0.777,0,9,0.02
C02578,21,110055,702,9,Platinum,Partner,25040,2036.68,0.394,0.709,2,6,0.165
C02579,59,83985,586,59,Classic,Digital,3529,460.17,0.468,0.746,0,6,0.135
C02580,22,157661,716,29,Platinum,Direct Mail,33839,3382.62,0.263,0.847,0,7,0.117
C02581,44,71490,711,34,Gold,Direct Mail,10693,1152.84,0.248,0.78,0,5,0.253
C02582,52,159531,704,31,Platinum,Branch,34012,3881.39,0.412,0.823,0,6,0.154
C02583,52,28440,789,29,Gold,Partner,6949,889.22,0.275,0.953,0,10,0.022
C02584,47,197391,618,50,Platinum,Branch,37598,4357.75,0.515,0.75,0,8,0.081
C02585,52,51315,662,23,Classic,Digital,1911,150,0.318,0.733,0,,0.13
C02586,44,52160,623,40,Classic,Branch,5979,150,0.557,0.706,0,9,0.02
C02587,64,111283,573,18,Gold,Digital,8937,1569.89,0.437,0.752,0,6,0.151
C02588,66,101508,634,64,Classic,Digital,5909,666.75,0.36,0.81,2,7,0.156
C02589,44,63227,633,35,Classic,Branch,3429,623.94,0.475,0.68,0,8,0.073
C02590,31,44758,595,34,Classic, Direct Mail,4472,723.88,0.303,0.666,0,9,0.02
C02591,42,101461,597,27,Gold,Digital,11946,1197.5,0.399,0.752,0,8,0.041
C02592,24,109736,649,42,Gold,Digital,15204,1861.51,0.512,0.816,0,6,0.148
C02593,30,48873,647,23,Classic,Direct Mail,5419,538.88,0.529,0.757,0,7,0.106
C02594,32,37568,618,35,Classic,Digital,1440,451.77,0.401,0.556,0,7,0.124
C02595,58,58700,706,35,Gold,Digital,10220,1130.11,0.321,0.754,0,6,0.17
C02596,45,50833,822,38,Gold,Digital,11008,1092.2,0.192,0.872,0,8,0.036
C02597,40,57601,762,77,Gold,Digital,12441,1212.05,0.264,0.888,0,10,0.02
C02598,21,68679,672,15,Gold,Branch,8574,1331.85,0.385,0.755,0,7,0.108
C02599,44,95271,539,31,Classic,Partner,5920,845.2,0.612,0.598,1,7,0.123
C02600,43,132875,709,81,Platinum,Digital,31330,2952.67,0.436,0.729,0,8,0.053
C02601,26,113585,724,62,Classic,Partner,8867,1037.93,0.377,0.808,0,9,0.02
C02602,41,64957,655,27,Classic,Partner,6614,852.1,0.544,0.785,0,6,0.13
C02603,34,51044,699,18,Gold,Partner,6925,1133.1,0.624,0.733,0,5,0.19
C02604,51,62817,666,17, Gold,Branch,7352,737.49,0.624,0.766,0,10,0.046
C02605,45,73965,645,45,Gold,Branch,8366,1181.29,0.297,0.63,0,7,0.143
C02606,57,70748,750,9,Gold,Digital,12111,1898.95,0.312,0.829,0,9,0.02
C02607,28,49693,591,37,classic,Partner,3091,603.43,0.465,0.664,0,9,0.02
C02608,57,91353,722,46,Gold,Partner,15706,1270.58,0.422,0.798,0,8,0.057
C02609,27,28000,652,75,Classic,Branch,4365,712.66,0.437,0.738,0,5,0.214
C02610,55,60142,654,79,Classic,Digital,8731,1377.59,0.483,0.709,1,8,0.02
C02611,40,72620,745,17,Gold,Branch,9750,1039.53,0.226,0.825,0,5,0.247
C02612,26,93901,611,25,Gold, Digital,11157,1209.3,0.473,0.765,0,8,0.094
C02613,48,43164,651,13,Classic,Digital,3328,345.63,0.657,0.868,0,9,0.02
C02614,46,67845,716,52,gold,Digital,13440,1597.68,0.334,0.985,0,6,0.19
C02615,32,65496,595,17,Classic,DIGITAL,3731,314.39,0.624,0.633,0,7,0.091
C02616,43,28483,697,39,Classic,Digital,5295,776.63,0.302,0.725,0,8,0.067
C02617,61,77421,629,18,Gold,Digital,5073,855.04,0.378,0.796,0,10,0.026
C02618,34,140272,715,52,Platinum,Partner,30909,3374.3,0.431,0.729,0,8,0.089
C02619,43,101144,655,78,GOLD,Digital,11243,1363.92,0.514,0.681,0,10,0.02
C02620,49,146291,616,23,Platinum,Direct Mail,28631,3173.54,0.521,0.674,0,7,0.122
C02621,30,68575,689,47,Gold,Digital,8856,1215.43,0.459,0.872,0,7,0.13
C02622,32,61330,742,30,Classic,Partner,9586,1210.91,0.304,0.786,0,8,0.068
C02623,41,79222,725,51,Gold,Branch,13913,1471.61,0.21,0.816,0,7,0.143
C02624,40,49391,580,102,Classic,direct mail,2282,150,0.557,0.756,0,4,0.274
C02625,66,46402,713,25,Gold,Partner,11330,1024.96,0.436,0.796,0,7,0.085
C02626,21,66236,760,104,Gold,Digital,13560,1295.85,0.231,0.843,0,6,0.17
C02627,38,64245,662,111,Classic,Partner,6128,654.8,0.248,0.739,0,9,0.02
C02628,52,47049,744,38,Gold,Direct Mail,9464,684.41,0.451,0.927,0,4,0.364
C02629,46,106492,670,19,Gold,Direct Mail,16848,2616.52,0.367,0.678,0,7,0.109
C02630,48,68482,661,16,Gold,Digital,7251,1151.99,0.584,0.762,0,7,0.091
C02631,62,73933,627,32,Classic,Digital,2287,150,0.389,0.66,1,7,0.11
C02632,49,69585,638,7,Classic,Digital,8104,957.96,0.432,0.791,0,9,0.062
C02633,56,122760,740,50,Platinum,Partner,27523,2840.06,0.423,0.727,0,9,0.02
C02634,51,151535,659,26,Classic,Partner,14066,1597.8,0.333,0.794,0,9,0.02
C02635,46,38928,692,35,Classic,Branch,1401,150,0.468,0.675,0,8,0.049
C02636,38,101775,658,102,Gold,Branch,13178,1543.25,0.496,0.715,0,8,0.02
C02637,52,34404,670,56,Classic,Direct Mail,1000,150,0.302,0.816,0,6,0.209
C02638,58,125249,732,51,Platinum,Digital,27880,3319.03,0.266,0.734,0,8,0.052
C02639,36,75195,665,87,Gold,Digital,10288,1778.6,0.547,0.779,0,4,0.249
C02640,42,88314,627,11,Gold,Digital,8634,1420.57,0.506,0.803,0,,0.02
C02641,39,64633,712,21,Gold,Partner,9286,1352.96,0.286,0.771,0,6,0.175
C02642,60,89286,747,51,Platinum,Digital,24289,2630.09,0.263,0.979,0,6,0.145
C02643,42,48740,733,31,Gold,branch,9887,1168.56,0.184,0.848,0,8,0.02
C02644,37,53440,613,80,Classic,Direct Mail ,1000,272.46,0.338,0.688,0,9,0.02
C02645,27,64295,677,120,Gold,Partner,8950,1186.26,0.32,0.804,0,7,0.1
C02646,42,32598,680,8,Classic,Digital,7611,742.82,0.531,0.834,0,9,0.02
C02647,47,50212,718,21,Gold,Direct Mail,8836,950.27,0.519,0.742,0,5,0.244
C02648,47,94677,595,46,Gold,Digital ,13509,1739.51,0.709,0.587,0,10,0.02
C02649,48,94216,691,43,Gold,Digital,12907,1388.11,0.332,0.807,0,4,0.254
C02650,28,59515,631,77,Classic,Digital,4424,735.89,0.445,0.626,0,8,0.046
C02651,44,54103,789,69,Gold,Branch,15248,1358.33,0.293,0.832,0,7,0.084
C02652,53,71259,701,62,Gold, Digital,8916,994.78,0.259,0.803,0,10,0.02
C02653,32,48997,713,34,Gold,Partner,7595,703.41,0.438,0.78,0,7,0.186
C02654,47,68715,747,40,Gold, Branch,11538,1105.41,0.601,0.837,0,10,0.02
C02655,38,132626,721,33,Platinum,Partner,32815,3398.76,0.432,0.943,0,8,0.061
C02656,46,107212,696,63,Platinum,Digital,22608,2136.94,0.395,0.774,0,8,0.026
C02657,34,40565,651,41,CLASSIC,Digital,2116,653.32,0.538,0.574,0,7,0.118
C02658,28,115621,613,44, Gold,Digital,15275,1844.43,0.434,0.591,2,10,0.02
C02659,27,83288,703,91,Gold,Partner,13785,1509.19,0.275,0.756,0,8,0.075
C02660,31,69351,656,74,Gold,Branch,11001,1185.09,0.465,0.681,2,8,0.048
C02661,41,128770,694,47,Platinum,Digital,28909,3138.22,0.316,0.744,0,8,0.046
C02662,27,89697,772,32,Platinum,Partner,21155,2383.83,0.299,0.748,0,7,0.128
C02663,36,64731,648,41,Classic,Digital,8107,940.79,0.511,0.784,0,7,0.079
C02664,59,81527,748,25,Gold, Branch,13781,1319.29,0.433,0.852,1,,0.043
C02665,36,61989,647,56,Classic,Branch,3414,321.96,0.497,0.726,0,7,0.12
C02666,34,44248,640,49,Classic,Branch,3998,941.81,0.393,0.74,0,8,0.053
C02667,69,91223,658,25,Gold,Branch,15208,1411.81,0.327,0.77,0,8,0.047
C02668,47,39806,749,10,Gold,BRANCH,8331,935.71,0.483,0.803,0,7,0.112
C02669,38,66720,689,88, Gold,Branch,9549,959.63,0.567,0.72,0,7,0.125
C02670,45,103428,538,34,Classic,Digital,5084,810.33,0.681,0.576,0,7,0.089
C02671,51,98788,736,17,Platinum,Partner,22692,2192.78,0.275,0.81,0,7,0.117
C02672,47,81890,579,54,CLASSIC,Partner,7336,1076.24,0.429,0.62,0,8,0.088
C02673,30,71448,698,23,Gold,Branch,10575,431.63,0.444,0.793,0,5,0.323
C02674,56,141272,743,55,Platinum,Partner,31310,3323.14,0.323,0.871,0,8,0.069
C02675,39,36776,724,30,Classic,Partner,3437,244.43,0.288,0.758,0,7,0.096
C02676,31,125655,667,54,Platinum ,Direct Mail,26828,3152.28,0.316,0.648,0,10,0.02
C02677,55,35997,716,142,Classic,DIGITAL,6459,944.01,0.6,0.912,0,9,0.02
C02678,32,96075,755,21,Platinum,Direct Mail,21872,2292.95,0.274,0.962,0,10,0.02
C02679,59,72984,637,15,Gold,Digital,9177,1225.38,0.499,0.669,0,9,0.02
C02680,47,82082,776,73,Gold,Partner,13523,1163.8,0.247,0.784,0,6,0.177
C02681,58,42187,725,64,Gold,Digital,8939,1091.94,0.43,0.79,0,8,0.069
C02682,41,73597,636,22,Gold,Direct Mail,13031,1336.52,0.406,0.754,0,6,0.136
C02683,32,50562,781,63,Gold ,Partner,12518,1603.74,0.171,0.813,0,7,0.133
C02684,41,70988,752,69,Gold,Direct Mail,11824,1357.63,0.399,0.85,0,8,0.02
C02685,31,128442,778,68,Platinum,Digital,29422,2902.3,0.184,0.935,0,7,0.089
C02686,64,86159,589,40,Classic,Partner,3045,639.23,0.777,0.588,0,7,0.13
C02687,57,48771,746,46,Gold,Branch,8858,1428.17,0.313,0.935,0,7,0.127
C02688,36,52362,731,17,Gold ,Branch,6126,1108.07,0.507,0.739,0,7,0.08
C02689,37,55101,699,17,Gold,Digital,10950,956.9,0.552,0.629,0,7,0.08
C02690,47,115629,598,33,Gold,Partner,13667,1911.78,0.443,0.702,0,6,0.111
C02691,29,119161,703,65,Platinum,Digital,27538,2655.25,0.354,0.925,0,7,0.102
C02692,51,71132,682,113,Gold,Digital,14472,1516.61,0.376,0.829,0,8,0.103
C02693,63,96256,672,89,Gold,Direct Mail,13480,1759.54,0.339,0.728,0,5,0.209
C02694,36,46878,742,32,Classic,Digital,7862,898.29,0.319,0.941,0,7,0.099
C02695,38,120470,632,31,Gold,Direct Mail,13504,1893.5,0.674,0.84,0,8,0.041
C02696,48,71575,750,32,Gold,Digital,13196,1850.89,0.252,0.905,0,8,0.073
C02697,49,40459,661,3,Classic,Branch,4450,601.86,0.291,0.629,0,8,0.134
C02698,26,53860,662,32,Classic,Digital,4954,507.83,0.336,0.717,0,8,0.082
C02699,37,67769,654,84,Gold,Digital,6609,890.55,0.631,0.61,0,8,0.108
C02700,26,76291,780,26,Platinum,Partner,18250,1688.8,0.385,0.909,0,6,0.184
C02701,59,159556,643,38,Classic,Digital,11217,2035.46,0.51,0.778,0,5,0.222
C02702,41,43796,688,68,classic,Branch,5004,491.78,0.402,0.783,0,10,0.02
C02703,21,101143,600,89,GOLD,Partner,11032,1123.13,0.569,0.659,1,8,0.097
C02704,50,92543,636,33,Gold,Digital,12919,1724.27,0.491,0.692,0,6,0.104
C02705,53,133842,665,40,Platinum,Branch,27512,3004.56,0.269,0.762,0,,0.174
C02706,21,74446,707,49,Gold,Direct Mail,13052,1479.29,0.331,0.807,0,6,0.205
C02707,45,92978,645,52,Gold,Partner,12357,1005.82,0.558,0.853,0,6,0.147
C02708,60,155270,631,68,PLATINUM,branch,29520,3251.14,0.584,0.611,0,7,0.108
C02709,44,130071,676,55,Platinum,Partner,27782,2590.69,0.25,0.808,0,9,0.023
C02710,36,117519,632,8,Gold,Direct Mail,12814,1700.01,0.502,0.678,0,,0.209
C02711,45,68609,623,65,Classic,Digital,4741,150,0.65,0.716,0,7,0.117
C02712,21,79356,632,116,Gold,Branch,8773,1128.09,0.708,0.719,0,8,0.041
C02713,23,63957,651,16,Classic,Digital,4082,1255.85,0.311,0.7,0,7,0.138
C02714,32,82391,631,54,Gold,Branch,10200,1513.15,0.602,0.618,1,4,0.231
C02715,49,67360,760,123,Gold,Digital,12372,1053.6,0.392,0.852,0,8,0.073
C02716,35,254061,684,38,Platinum,Partner,40000,4867.86,0.294,0.636,1,,0.056
C02717,39,136001,630,23,Platinum,Branch,25497,2933.82,0.375,0.573,0,7,0.152
C02718,23,83761,702,31,Gold,Digital,11776,1140.13,0.258,0.763,0,8,0.023
C02719,63,77025,626,110,Gold,Digital,9917,1228.36,0.438,0.738,0,7,0.137
C02720,44,77776,545,16,Classic,Digital,4305,834.49,0.596,0.724,1,9,0.03
C02721,47,72610,700,51,Gold,Digital,8686,1177.56,0.484,0.847,0,7,0.099
C02722,54,84325,680,56,Gold,Digital,10225,1565.26,0.248,0.815,0,9,0.02
C02723,40,127615,609,21,Gold,Digital,13490,1891.42,0.464,0.69,1,8,0.044
C02724,57,28000,616,17,Classic,Direct Mail,8090,874.48,0.517,0.683,0,,0.029
C02725,31,110641,681,18,Platinum,Direct Mail,25950,3197.28,0.398,0.8,0,6,0.144
C02726,39,70233,760,20,Gold,Digital,14267,1031.06,0.346,0.959,0,8,0.039
C02727,52,101481,610,51,Gold,Branch,12154,1043.57,0.517,0.672,0,9,0.02
C02728,33,74212,628,63,Classic,Branch,6381,295.64,0.342,0.599,1,6,0.197
C02729,31,51130,642,89,Classic,Direct Mail,2152,182.46,0.382,0.638,0,7,0.093
C02730,54,66361,606,16,Classic,Direct Mail,6076,647.98,0.401,0.501,0,9,0.02
C02731,57,102995,736,25,Platinum,digital,20443,2315.58,0.41,0.753,0,8,0.064
C02732,38,98554,652,33, Gold,Partner,15301,1682.72,0.43,0.77,0,8,0.026
C02733,38,108987,711,25,Classic,Branch,10699,1387.05,0.282,0.675,0,6,0.13
C02734,48,30555,703,69,Classic,Digital,4585,763.37,0.287,0.789,0,10,0.02
C02735,41,49219,678,24,Classic,Direct Mail,4545,344.95,0.425,0.763,0,8,0.023
C02736,53,86435,635,78,Gold ,Digital,11196,1253.86,0.609,0.68,0,7,0.113
C02737,27,61261,668,73,Gold,Digital,11043,897.44,0.512,0.824,0,7,0.179
C02738,52,34096,631,106,Classic,Digital,1400,562.6,0.358,0.763,0,9,0.02
C02739,47,39252,704,77,Classic,Direct Mail,6430,474.68,0.457,0.824,0,8,0.025
C02740,30,101679,656,78,Classic,branch,6319,1123.01,0.351,0.728,0,9,0.02
C02741,27,56186,661,47,Classic,Partner,3913,448.3,0.357,0.817,0,4,0.293
C02742,45,51088,668,20,Classic,Branch,3259,597.53,0.415,0.9,0,7,0.078
C02743,46,28000,685,26,Classic,Partner,3088,150,0.376,0.739,0,7,0.104
C02744,27,85893,678,34,Gold,Digital,10025,1320.17,0.342,0.793,0,7,0.138
C02745,57,28000,688,33,Classic,Direct Mail,6113,639.29,0.458,0.767,0,8,0.027
C02746,49,92877,629,101,Gold,Partner,9137,1286.72,0.43,0.642,1,7,0.104
C02747,31,96862,630,86,Gold,Partner,10582,1300.84,0.376,0.662,1,9,0.02
C02748,40,40573,619,104,Classic,Partner,1000,575.9,0.307,0.552,0,8,0.02
C02749,35,74774,712,44,Gold,Partner,9729,1855.05,0.55,0.775,0,9,0.02
C02750,37,102955,727,48,Platinum,Digital,26043,2518.43,0.226,0.753,0,7,0.1
C02751,44,105493,682,24,Gold,Partner,16167,1956.08,0.563,0.757,0,7,0.069
C02752,23,57233,627,26,Classic, Partner,1000,395.47,0.327,0.672,0,7,0.145
C02753,38,62664,608,18,Classic,Digital,1923,700.82,0.519,0.775,0,10,0.02
C02754,47,112642,661,15,Gold,Partner,11943,1367.98,0.389,0.798,0,6,0.163
C02755,41,81940,693,47,Gold,Digital,13195,1438.68,0.494,0.815,0,10,0.02
C02756,42,28000,685,22,Classic,Direct Mail,3644,827.3,0.417,0.712,0,9,0.028
C02757,47,52154,720,13,Classic,Branch,6386,211.88,0.257,0.851,0,8,0.088
C02758,39,167292,688,39, Classic,Partner,10808,1782.29,0.574,0.787,0,9,0.02
C02759,39,128584,787,79,Platinum,Branch,30399,2858.66,0.306,1.0,0,8,0.058
C02760,47,84530,817,45,Platinum,Digital,23713,2777.89,0.23,1.0,0,5,0.224
C02761,30,75634,700,33,Classic,Partner,6323,150,0.247,0.836,0,7,0.073
C02762,31,67195,678,53,Classic,Digital,9330,1043.71,0.393,0.765,0,8,0.092
C02763,47,134230,640,41,Classic,Partner,9295,1141.78,0.622,0.681,0,7,0.121
C02764,40,111131,754,49,Platinum,Branch,22943,3059.6,0.153,0.873,0,9,0.02
C02765,35,53395,637,25,Classic,Digital,2308,208.41,0.383,0.733,0,9,0.02
C02766,40,48722,624,116,Classic,Digital,1000,150,0.534,0.634,0,8,0.044
C02767,41,74960,672,34,Gold, Branch,7823,873.53,0.496,0.767,0,9,0.103
C02768,21,61704,658,119,Classic,Digital,3399,583.16,0.48,0.811,0,7,0.076
C02769,39,70910,690,21,Gold,Direct Mail,10342,1129.85,0.293,0.59,0,8,0.025
C02770,38,81563,731,35,Gold,Digital,14980,1474.02,0.264,0.791,1,6,0.151
C02771,55,63307,561,32,Classic,Branch,3861,671.27,0.538,0.781,0,9,0.02
C02772,29,142062,826,26,Platinum,Partner,33257,3242.57,0.315,0.903,0,7,0.081
C02773,55,87260,692,25,Gold,Partner,14577,1525.84,0.439,0.745,0,7,0.089
C02774,25,43747,708,51,Classic,Branch,4579,1171.19,0.303,0.864,0,8,0.045
C02775,52,103550,720,17,Classic,Digital,8269,1395.4,0.354,0.811,0,8,0.045
C02776,58,102286,740,37,Platinum,Digital,22334,2506.68,0.263,0.958,0,9,0.021
C02777,38,40114,725,115,Classic,Direct Mail,3622,595.2,0.525,0.698,0,7,0.058
C02778,41,65509,673,59,Gold,Digital,7890,323.3,0.515,0.664,0,10,0.035
C02779,21,94258,750,92,Platinum,Digital,20628,2190.26,0.421,0.91,0,8,0.049
C02780,52,83059,618,16,Gold,Partner,9976,1260.35,0.455,0.648,0,8,0.065
C02781,51,64647,789,108,Classic,Partner,8906,1039.57,0.515,0.96,0,8,0.049
C02782,52,65485,604,24, Classic,Partner,4182,150,0.713,0.657,0,9,0.02
C02783,52,31912,740,45,Classic,Branch,3564,605.58,0.294,0.945,0,6,0.165
C02784,42,119987,785,15,Classic,Branch,13135,1480.27,0.172,1.0,0,8,0.02
C02785,25,68629,721,22,Gold,Digital,11666,968.32,0.277,0.928,0,7,0.039
C02786,54,60105,630,25,Classic,Digital,3311,781.87,0.431,0.646,0,9,0.02
C02787,43,82354,716,6,Gold,Branch,13586,1755.61,0.229,0.745,0,4,0.316
C02788,49,62258,554,114,Classic,Partner,1000,745.23,0.462,0.632,0,8,0.02
C02789,25,50489,757,88,Gold,Branch,12781,1232.76,0.35,0.822,0,4,0.292
C02790,32,70409,639,29,Classic,Direct Mail,7673,542.99,0.534,0.809,0,10,0.02
C02791,27,78076,661,30,CLASSIC,Direct Mail,7004,805.18,0.389,0.769,0,10,0.02
C02792,46,175446,716,21,Platinum,Partner,39064,3870.07,0.31,0.632,0,6,0.167
C02793,55,30027,769,65,Gold,Digital,7035,574.15,0.209,0.964,0,8,0.132
C02794,32,104683,574,41,Gold,Digital,11913,1648.63,0.584,0.6,1,3,0.303
C02795,52,73525,716,39,Gold,Digital,9442,1539.18,0.332,0.751,0,9,0.02
C02796,62,31285,667,116,Classic,Digital,3144,150,0.563,0.74,0,6,0.193
C02797,38,88230,764,72,Classic,Partner,9756,946.44,0.227,0.867,0,9,0.02
C02798,64,167217,647,12,PLATINUM,Digital,35865,3910.66,0.527,0.681,0,8,0.068
C02799,38,76669,747,49,Gold,BRANCH,12707,1202.41,0.298,0.967,0,7,0.127
C02800,42,47069,754,54,Gold,DIGITAL,6684,537.0,0.392,0.918,0,5,0.296
C02801,53,118257,783,47, Platinum, Digital,28795,3183.63,0.215,0.933,0,8,0.087
C02802,22,71028,728,32,Gold,DIGITAL,12943,1336.2,0.457,0.862,0,8,0.046
C02803,49,168918,636,10,Platinum,Partner,33480,3558.0,0.406,0.774,0,6,0.2
C02804,21,79741,671,13,Gold,Partner,8711,993.25,0.379,0.78,0,5,0.245
C02805,47,76403,680,32,Gold,Branch,11165,1310.58,0.547,0.717,0,9,0.02
C02806,44,99726,644,30,Gold ,Digital,11533,1326.85,0.473,0.748,0,8,0.05
C02807,52,93969,662,21,GOLD,Digital,12615,1435.97,0.651,0.596,1,8,0.043
C02808,66,66038,642,25,Classic,digital,6981,728.91,0.562,0.666,0,7,0.131
C02809,44,70318,674,34,Gold, Direct Mail,7835,824.81,0.353,0.772,0,7,0.173
C02810,38,72156,661,42,Gold,Digital ,9972,756.7,0.364,0.69,0,6,0.249
C02811,43,160819,703,17,Platinum,Partner,32485,3335.17,0.295,0.821,0,7,0.152
C02812,42,75195,640,54,Gold,Digital,7538,942.58,0.347,0.652,0,6,0.181
C02813,26,63640,625,59,Classic,Branch,4427,431.71,0.622,0.594,0,10,0.02
C02814,39,62888,707,52,Gold,Branch,9188,1142.99,0.656,0.69,0,9,0.036
C02815,30,91413,644,11,Gold,Direct Mail,13941,1870.58,0.668,0.8,0,6,0.134
C02816,44,56264,640,37,Classic,Digital,4270,905.32,0.498,0.768,0,8,0.034
C02817,51,191993,690,50,Classic,Digital,16138,1938.68,0.467,0.756,0,8,0.086
C02818,22,90818,658,35,Gold,Direct Mail,12781,1251.58,0.439,0.632,1,8,0.091
C02819,50,96968,689,39,Gold,Digital,14404,1410.87,0.261,0.882,0,9,0.02
C02820,55,69746,762,82,Gold,Digital,11250,1258.05,0.278,0.951,0,9,0.044
C02821,32,109375,723,122,Gold,Partner,18075,1694.87,0.298,0.935,0,9,0.026
C02822,36,60726,732,79,Gold,Digital,7652,398.42,0.406,0.726,0,7,0.194
C02823,47,71882,728,39,Classic,Partner,9038,673.67,0.549,0.9,0,10,0.02
C02824,50,65410,697,33,Gold,Digital,10999,1567.46,0.297,0.801,0,6,0.173
C02825,42,54121,676,58,Classic,Direct Mail,3253,414.36,0.248,0.648,0,8,0.108
C02826,31,95590,722,50,Platinum,Digital,20109,2079.06,0.44,0.872,0,8,0.075
C02827,21,40502,623,14,Classic,Branch,3347,205.35,0.637,0.607,1,7,0.125
C02828,38,61889,798,42,Gold,Digital,11975,1215.37,0.178,0.863,1,10,0.02
C02829,66,65082,694,47,GOLD,Digital,10116,1272.65,0.424,0.705,0,5,0.23
C02830,30,65687,680,27,Gold,Branch,11952,1197.15,0.444,0.716,0,9,0.02
C02831,41,85085,683,28,GOLD, Branch,17878,1903.38,0.604,0.717,0,8,0.047
C02832,43,131008,752,92,Classic,Digital,16464,1994.85,0.434,0.93,0,,0.034
C02833,31,40510,730,12,Gold,Digital,6998,705.84,0.371,0.674,0,9,0.124
C02834,54,77806,605,51, Classic,Partner,4362,288.39,0.531,0.607,0,6,0.183
C02835,54,102152,681,67,Gold,Digital,15601,1607.77,0.459,0.643,0,,0.02
C02836,23,62827,538,59,Classic,Partner ,1000,558.26,0.436,0.373,0,6,0.156
C02837,67,117057,835,57,Classic,Branch,17978,1807.35,0.333,0.955,0,8,0.063
C02838,47,60998,694,78,Gold,Branch,9302,1415.3,0.27,0.626,0,6,0.132
C02839,25,102670,651,26,Gold,Digital,15391,1593.16,0.3,0.828,0,8,0.04
C02840,46,47972,606,65,Classic,Partner,1000,150,0.411,0.709,1,7,0.099
C02841,29,63542,618,85,Classic,Partner,2996,754.75,0.49,0.581,1,9,0.02
C02842,63,56509,667,65,Classic,Digital,6364,501.51,0.408,0.705,0,8,0.054
C02843,33,63203,670,118,Gold,Digital,12770,1363.82,0.471,0.666,0,6,0.151
C02844,45,44783,695,9,Classic ,Partner,6543,419.93,0.312,0.72,0,6,0.167
C02845,37,103029,662,66,Gold,Direct Mail ,10080,1229.73,0.417,0.732,0,10,0.02
